,Unnamed: 0,cond,id,project_slug,submit_second_after_start,text,user_slug,idea_id,novelty_z,novelty_raw,value_z,value_raw,cluster_id,cluster_name
454,566,idle,1151,timing_task2,123,Foldable cell phones.,HM190QDGFC,1151,0.12648663,4.6,-0.019100374,4.2,,
455,567,none,1154,timing_task2,143,identify name of song that is playing,I5WLBOJAQB,1154,-0.732204326,3.2,-0.820674212,3.6,,
456,568,on-interval,1155,timing_task2,58,A display on a purse or sleeve showing the time and any other useful info,CQXL55FVWR,1155,0.586760354,5.333333333,0.119449648,4.666666667,,
457,569,on-interval,1159,timing_task2,311,"Put indicators of mood on clothing. If you don't want to be bothered, put something that indicates that.",TZJENAOG1L,1159,1.034283918,6,0.14257539,5,12,make clothing/wearables that help people express themselves
458,570,idle,1160,timing_task2,247,A towel that contours to body.,USQ8ZXLRRC,1160,-0.636495542,2.666666667,0.140760329,3.333333333,,
459,572,on-demand,1163,timing_task2,71,"Hang on the side of a house, use as a projector-like entertainment piece.",0PC95RO1CF,1163,-0.200822336,4.75,0.091063667,4.5,,
460,573,on-interval,1164,timing_task2,213,Color changing wall paper,IEZWAEOKAM,1164,0.142166035,4.25,-0.139960681,3.75,,
461,574,none,1165,timing_task2,26,see if patterns or colors coordinate,6IB1RFEIW5,1165,-0.433441002,4,-0.494321779,3.833333333,,
462,575,on-demand,1166,timing_task2,153,Help advertise your new movie by wearing the trailer on your clothes.,3TIJ05Y0TC,1166,0.295477328,5.5,0.332484929,5.333333333,,
463,576,none,1167,timing_task2,159,give notification updates,I5WLBOJAQB,1167,-0.784819044,3,-1.179159983,3,,
464,577,on-demand,1168,timing_task2,53,MAKE A TSHIRT THAT CAN CHANGE TO VARIOUS PICTURES WITH JUST A TOUCH,CPU2QBLWRJ,1168,0.14498357,3.666666667,-0.86741227,2.666666667,,
465,578,idle,1169,timing_task2,44,A t-shirt with a gif of a soccer player making a goal.,D7RB1YZLAJ,1169,-0.29897771,4.333333333,-1.088653515,2.6,,
466,580,idle,1174,timing_task2,151,Make them into blankets for night-time light.,HM190QDGFC,1174,-0.390968735,3.6,0.08863093,4.2,,
467,581,idle,1175,timing_task2,189,You can use the fabric display technique during white out conditions,5VF6KWX0VK,1175,0.422651711,5.4,0.965845192,6,,
468,583,idle,1178,timing_task2,271,A leather jacket that activates heaters when cold.,USQ8ZXLRRC,1178,-0.619326261,3.5,-0.02803378,4.25,,
469,584,on-demand,1179,timing_task2,167,Have an entire room in the house be a movie projector.,3TIJ05Y0TC,1179,-0.011765009,4.25,-0.152323705,3.5,,
470,585,on-demand,1180,timing_task2,227,Car interiors that can change color,T2R2UWE269,1180,0.804536391,6,0.068581161,4.5,,
471,586,none,1183,timing_task2,45,use as a teaching tool for preschoolers and toddlers,6IB1RFEIW5,1183,-0.673566597,3.666666667,-0.20854997,4.333333333,,
472,588,on-demand,1186,timing_task2,250,comforter for a bed that you can change whenever you like,P04OXE1MZX,1186,0.136393825,4.75,-0.779542281,3,,
473,589,on-demand,1189,timing_task2,103,"Dress your children in them, let them keep each other occupied with cartoons playing on them.",0PC95RO1CF,1189,-0.435132919,3.5,0.080274886,4.5,,
474,591,on-demand,1191,timing_task2,271,"Use as a learning device in school, such as a large tablet that fills the blackboard and students can come up to the front of the room and touch the tablet during lessons.",ZK84NJY081,1191,0.652208824,6.25,0.677528878,6,,
475,592,idle,1192,timing_task2,277,"display information from your smart phone on your sleeve.  Show who's calling, the time, number of emails etc.",NHPKDC31AJ,1192,0.017388195,5.25,-0.496444352,3.75,,
476,594,idle,1195,timing_task2,187,Integrate it somehow with 3D printing technology.,QU0GMCD2WN,1195,-0.294118898,3.8,0.021933123,4,16,make new tech hardware products
477,595,on-demand,1196,timing_task2,165,Wallpaper that could change how it looks based on your mood/weather/etc.,VRUP9Y4HU6,1196,-0.048691914,4.8,-0.246855764,4.2,,
478,597,idle,1201,timing_task2,179,Make them into scuba gear; it'll light up the darkness beneath the water.,HM190QDGFC,1201,0.578757275,5.4,0.331839706,4.8,,
479,598,on-demand,1203,timing_task2,267,comforter for a bed that you can watch videos on,P04OXE1MZX,1203,0.497324417,5.25,0.007172144,4.333333333,,
480,599,none,1206,timing_task2,200,create flashlight effect for walkers,I5WLBOJAQB,1206,-0.75471876,3.2,-0.278148249,3.6,,
481,600,idle,1209,timing_task2,302,A neck scarf that cools when sweat is detected.,USQ8ZXLRRC,1209,0.195430134,5,-0.26678581,4,,
482,602,on-demand,1211,timing_task2,180,because of it's small size could help small firms and companies in communicating; especially if colleagues are far from eachother,6TDQU7CHJT,1211,0.207754227,5,0.266269549,5,,
483,603,idle,1213,timing_task2,406,Create interactive place mats when eating. Could change to fit the food if you're having guests over to have a party or having a one on one romantic evening with someone.,IAGWJ82WVO,1213,0.030655658,5,0.146312648,4.4,,
484,604,on-demand,1214,timing_task2,128,"Be able to use your computer on the go, on any surface with a piece of cloth.",0PC95RO1CF,1214,0.813744459,5.333333333,1.358995017,6,18,make portable technologies
485,605,idle,1215,timing_task2,233,use fabric for billboards instead of electronic boards,5VF6KWX0VK,1215,-0.43212637,4.666666667,-0.318041852,4.166666667,,
486,606,on-demand,1216,timing_task2,283,dish towel that doubles as a video player for recipes,P04OXE1MZX,1216,1.184366659,6.25,0.827927155,5.5,,
487,607,idle,1217,timing_task2,104,"Using the fabric on jackets, to help with cold temperature. Maybe a better insulation.",0EVEO6UQAU,1217,-0.428314941,3.75,-0.047627343,4,,
488,610,idle,1220,timing_task2,103,a washcloth that changes colors as it degrades. This could tell you when to replace it.,D7RB1YZLAJ,1220,-0.501539833,4,-0.694062927,3.5,,
489,611,none,1221,timing_task2,219,safety for hunters,I5WLBOJAQB,1221,0.100735386,4.8,0.612126767,4.8,,
490,612,idle,1222,timing_task2,205,"Make it into a ""smart"" wristband.",HM190QDGFC,1222,0.153590428,4.25,0.05704543,4,,
491,615,on-demand,1225,timing_task2,115,MAKE JEANS THAT CAN TURN TO DIFFERENT DESIGNS,CPU2QBLWRJ,1225,0.419038104,5,0.572050212,5.333333333,,
492,617,idle,1229,timing_task2,73,little league or any team uniforms can be used with this technology. The designer can create the image and have it display on the clothing instead of heat sealing it on.,JPTTCMJXDO,1229,0.585046365,6.25,-0.727710096,4,,
493,618,idle,1230,timing_task2,19,Can use as a towel that measures how much water you've used,KCYTRKJIJO,1230,-1.023662008,2.8,-0.637947333,2.8,,
494,620,idle,1233,timing_task2,77,Have comparisons to other fabrics listed on the side so people can get an idea of what they're in for,H13WJ9YTUN,1233,-0.451759774,4,-0.525585966,3.666666667,,
495,621,on-demand,1235,timing_task2,234,Safety warnings from public institutions i.e. different colored flags on the highway that reflect Amber Alerts or how safe the roads are (a color coated system will be in place).,3TIJ05Y0TC,1235,0.378964611,6.25,0.671742111,6.5,,
496,622,on-demand,1236,timing_task2,213,"obviously has use in the military, navy or airforce",6TDQU7CHJT,1236,-1.408636057,2.333333333,0.402790121,4.666666667,,
497,624,on-demand,1238,timing_task2,314,a bath towel that you can watch the news on in the morning after your shower,P04OXE1MZX,1238,0.465317628,5,-0.221317775,4,,
498,625,on-interval,1239,timing_task2,20,Invisibility cloak,FZ2HGQ9BT2,1239,0.156474127,4.8,1.16164056,5.8,,
499,626,idle,1241,timing_task2,346,"A napkin that automatically moves when it touches drop of water, thus cleaning stuff itself.",USQ8ZXLRRC,1241,-0.070832808,4,-0.584337265,2.75,,
500,627,idle,1242,timing_task2,140,"Using it on camping gears, like tents. Allow it to be sturdy against weather and temperatures.",0EVEO6UQAU,1242,-0.235566364,4,-0.625690155,2.666666667,,
501,628,on-demand,1243,timing_task2,145,MAKE HEADBANDS THAT EXPRESS HOW YOU FEEL FOR THAT DAY OR TIME,CPU2QBLWRJ,1243,0.202349289,4.25,-0.431585927,3.5,,
502,629,on-interval,1245,timing_task2,72,A tool to decorate walls inside a house. Patterns to trace on to be painted later. This would act as a guide to what the wall would look like before painting.,MZQPXL6G3N,1245,0.721302644,6,0.340025,5.2,,
503,630,on-demand,1246,timing_task2,308,Fold able interactive maps. connect a small GPS unit and the map can tell you were you are going,T2R2UWE269,1246,-0.231377258,4.4,0.938370768,5.6,,
504,631,on-interval,1247,timing_task2,18,"Turn people into ""walking advertisements.""",I2RNV7NAJD,1247,-0.506269162,3,0.083711998,5,,
505,632,on-interval,1248,timing_task2,244,"Have walking billboards.  Have commercials, and advertising graphics display on people as the go through their day.  Use anything from  celebrity endorsements to local community sports teams.",395B0MW3HU,1248,-0.206977484,4.4,-0.410727264,3.8,,
506,633,none,1249,timing_task2,125,"to use as a useful and decorative ""white"" board",6IB1RFEIW5,1249,-0.409552138,4,-0.324782019,4,,
507,634,on-interval,1250,timing_task2,171,Use it to put logos of corporate sponsors on athletes uniforms.  The display can change and sponsors can buy time much like they do for commercials on TV.,CQXL55FVWR,1250,0.828138342,6.25,0.471923478,5,,
508,635,idle,1251,timing_task2,242,Make it into a trampoline - foot touch.,HM190QDGFC,1251,-0.065494892,5.2,-0.870059913,3.8,17,make physically interactive games for the entertainment for adults and/or of children
509,636,idle,1252,timing_task2,50,Can use as a shirt that measures your heart beat and sends you suggestions on how to calm down or pick up depending on what you need.,KCYTRKJIJO,1252,0.395332928,5.5,0.232895187,4.5,,
510,637,on-demand,1253,timing_task2,179,Use for small children to play video games on a smooth surface that won't hurt them.,0PC95RO1CF,1253,0.325013492,5.75,0.710464982,6,,
511,639,idle,1255,timing_task2,258,Make holograms with it on fabrics.,QU0GMCD2WN,1255,0.274219628,5.75,-0.200481277,4,,
512,640,idle,1256,timing_task2,460,"Turn into vests for construction workers, security guards, etc. at night to they're more visible.",IAGWJ82WVO,1256,0.800406376,6.333333333,0.615259689,5.666666667,,
513,641,on-interval,1258,timing_task2,40,use with virtual reality to create lifelike environments,FZ2HGQ9BT2,1258,0.314519073,5.5,0.571039242,5.8,,
514,642,on-demand,1259,timing_task2,261,Put the waterproof fabric at the bottom of a pool and have it change colors if someone urinates.,3TIJ05Y0TC,1259,-0.373877201,4.4,0.793166388,5.5,,
515,643,idle,1261,timing_task2,358,Cover a wall or floor in it to have an interactive design.  Make a molten lava floor for kids to play on.,NHPKDC31AJ,1261,0.688873076,4.75,0.290938212,4,,
516,644,on-interval,1262,timing_task2,36,Display phone notifications on clothing.,I2RNV7NAJD,1262,-0.359580902,3.666666667,-1.037163888,2.333333333,,
517,645,none,1264,timing_task2,273,light up children at night so parents can see them,I5WLBOJAQB,1264,0.433732331,5.2,0.294083837,5.6,11,"make clothing/wearables that enhance people's safety in different situations, activities, and work environments"
518,646,none,1265,timing_task2,135,man I dont know,5H0GNB2AOJ,1265,-2.06516007,1,-1.952450588,1,,
519,648,idle,1267,timing_task2,123,Have peer reviews and ratings for accuracy of the displayed fabric,H13WJ9YTUN,1267,-1.021868592,3.2,-0.913081767,3.4,,
520,649,idle,1268,timing_task2,305,use for walking billboards,5VF6KWX0VK,1268,-0.327811925,5,0.549616231,6,,
521,651,idle,1270,timing_task2,484,Create a very unique and original mousepad.,IAGWJ82WVO,1270,-0.718885116,3.75,-1.349288837,2.5,,
522,652,on-demand,1271,timing_task2,263,For use as a gimmick in magic tricks; i.e. vanishes and appearances.,VRUP9Y4HU6,1271,-0.135710282,4.5,-0.742111733,3,,
523,653,on-demand,1272,timing_task2,286,Interactive chess board on a shirt.,3TIJ05Y0TC,1272,-0.232630976,3.833333333,-0.759888722,3,,
524,654,on-demand,1274,timing_task2,191,PUT COMPANY INFOMMERCIAL ON BACK OF TSHIRTS,CPU2QBLWRJ,1274,-0.439249323,3.4,0.553986941,5.6,,
525,655,on-interval,1275,timing_task2,60,A t-shirt with changing photos.,I2RNV7NAJD,1275,0.292231194,5.75,0.488611962,5.25,,
526,656,on-interval,1276,timing_task2,60,Can be used to camouflaged small items,OZA8UIRJWO,1276,0.6795211,5.25,0.607195665,5.25,,
527,657,on-demand,1277,timing_task2,356,Cover the walls with it like wall paper and you can change the walls color,T2R2UWE269,1277,0.302089517,5.5,0.527198485,5.5,,
528,658,on-interval,1278,timing_task2,123,Color changing table cloth for decoration on holidays. Different themes could be changed.,MZQPXL6G3N,1278,0.184725868,5.25,0.331504995,5.25,,
529,659,idle,1279,timing_task2,290,Make your own invisible cloak.,HM190QDGFC,1279,0.872570257,5,0.13980504,3.6,0,camouflage in different settings/situations
530,660,on-demand,1280,timing_task2,390,Use for people to design their own t-shirts.  People could create a design on a computer and then upload the image to the shirt.,ZK84NJY081,1280,-0.005959157,4.75,-0.348546997,4.25,12,make clothing/wearables that help people express themselves
531,661,none,1281,timing_task2,308,let you know your blood alcohol level before you drive,I5WLBOJAQB,1281,0.121196275,4.166666667,0.544040744,4.4,,
532,663,idle,1283,timing_task2,152,A message board for people to connect to one another on this technology and discuss it.,H13WJ9YTUN,1283,-0.381833591,3.75,0.352582207,5,,
533,666,on-demand,1287,timing_task2,292,say goodbye to the conventional television set...,6TDQU7CHJT,1287,-0.169227632,3.75,-0.164177774,4.5,,
534,667,idle,1288,timing_task2,418,A banner that plays music when the wind moves it.,USQ8ZXLRRC,1288,0.592182676,5,-0.565112064,3.333333333,,
535,669,on-demand,1291,timing_task2,248,"Use as a place mat, kids can play with it and read their menu choices, etc. It will keep them occupied and entertained while adults talk.",0PC95RO1CF,1291,0.528693477,4.75,-0.208468131,4,,
536,670,on-demand,1292,timing_task2,226,STORES CAN USE AS AWNING TO DISPLAY THEIR VARIOUS PRODUCTS,CPU2QBLWRJ,1292,-0.253685231,3.666666667,-0.079464574,3.333333333,,
537,671,on-interval,1293,timing_task2,96,Interactive clothing displays that shows you information on the display as you touch it.,I2RNV7NAJD,1293,0.807194707,4.5,0.620375063,4.5,,
538,672,idle,1295,timing_task2,129,Can be used as a hat that can change logos every so often to maintain relativity with any outfit,KCYTRKJIJO,1295,-0.091754531,4.2,0.817683087,5.4,,
